query_id	passage_id	relevance
q_c3f8cee06413d10fff81	p_4120484b9d4a276797a5	1
q_c3fbd6a16205ae29c726	p_b996a73433590dd4e023	1
q_c409b2767cbe7a0c4509	p_bcfc9a9570bba980eeac	1
q_c426f9f2a79a10cf6c2b	p_efd1fd4ea82722b88b81	1
q_c42dffd6f9975a8a2ffb	p_32a90afff2b1e2651f7a	1
q_c44dd92b89e1467786e6	p_c9e35b4e26895ba31beb	1
q_c47f6f15b6f590d004c1	p_d7753f246c466dae8b8b	1
q_c48facaa56cab99dc199	p_7569c72418e772178447	1
q_c49a005074e0c83354bf	p_fd25ace7eca251ad2158	1
q_c4ad9b4ae16473552565	p_eaf432331fc21f772abd	1
q_c4b7b90fa9c5d26e1dc9	p_8d7105172333fd7d7064	1
q_c4c9d1ece649ea264b84	p_2a4cbb4b0333e1453eec	1
q_c4e69dc0b07b41b9cc47	p_792195d09a884c8b06d9	1
q_c4ec579a608e0f269906	p_7786896231ae81627e58	1
q_c566941dc862f7aef522	p_821d289736d0201a6616	1
q_c574aad4dd8eedee1f89	p_64e659584280c46ad6ea	1
q_c5a6099ca16850ab1519	p_f990c6484144a26df6d1	1
q_c5de0e81f2eae58eccbd	p_497065b4bb2a0a514593	1
q_c6059be3aaff1efff686	p_f7b12523988b45a5a112	1
q_c60701f82389d124f094	p_7dba4433778aa363b10f	1
q_c61f75f1937360119e47	p_e166db4b57b19bfe8c02	1
q_c65809559e408ef8f0cd	p_8897eb71b2f1467900a5	1
q_c658fca4181ab8fef291	p_a1f044fb76706ffcd6af	1
q_c6819503d73f1b9703b8	p_bf5a3fb29cda5dc11117	1
q_c69b88bfaea8a5642856	p_7aaa7f628de40581f27c	1
q_c6b9f93668fee62cc8b2	p_e4028178ea61d4bf73dd	1
q_c6f5085c356d2f80e48e	p_65959d9e41bbfdc3383e	1
q_c7295ce90653df724c73	p_890c9e58578536130997	1
q_c74a1ebfc45c6398160d	p_9d6f665f7b5086b0c570	1
q_c77ff0ee6cd68fc8b1f9	p_fba3d767d086b889a62e	1
q_c78d404d45054d6d1985	p_1f9c895831a7daa9f7ae	1
q_c7977601fa59420d71e3	p_1b74eded5270f52eb06b	1
q_c79a3d7659f3ebb95a1e	p_33d50a431f05cc33d776	1
q_c7ace0b4487f37a40ff0	p_d2b6463f22cb97dbf1bf	1
q_c7b292726317e2d421fd	p_a716a3da4cae881312ad	1
q_c7bc50f8930b450e6090	p_7b4df69d1d952d996fdc	1
q_c7f45eb88c56e85f7af3	p_feda7acaca0b1efd1a68	1
q_c8119e273de0859cbf49	p_accbd259afcec07c48ab	1
q_c81a71801ac2f48d916e	p_5ca06afbc6151e4662e5	1
q_c820369bf2e4c6cfce46	p_cc0d3dcf74f5ec51849b	1
q_c82082eba34a97f4fbb4	p_6e5786d32f7dce092aa5	1
q_c82bf089135c9e4da3b6	p_f34a04a13538de2a6479	1
q_c858d61d8af08f49d542	p_12181be13ae7e1a82414	1
q_c877965f0b8b07b5e3a0	p_ecb1431977089979038a	1
q_c877f1f5a01f8ea8fc13	p_3ea363900ced3177c06b	1
q_c87d983ddc33484866cf	p_60c312ec53b30a9e380b	1
q_c8c40fcecbb1bb42e99c	p_3ee65fdd2ce499f41946	1
q_c8c7715fb95bc95babf9	p_2326cd035193381a6d89	1
q_c8eedb84470e1b2e796e	p_628c90a39d02c3b05219	1
q_c8f2845ed559e85e67c8	p_764bdc0233aee4bdec22	1
q_c92763589e3738187c6e	p_c3c1ff9517bc8fc78cc5	1
q_c942caf0d6407dd57ed3	p_1f1256879507c73b972b	1
q_c948271c65e676e5b3bf	p_3341e27c79928be33ad9	1
q_c959915e21fa32023104	p_2cd522af80c0bc05879f	1
q_c95b55f7632f714abaa3	p_c61c874d013809a5cb62	1
q_c95f7e4912ac9503b3e3	p_88af8f14c74c140ddf47	1
q_c966dd89af21c3e7aaeb	p_bbb49a4c32b074f7db42	1
q_c9c786c0693f0c1af205	p_c73906b4f5287843f976	1
q_c9ce68f7ede2c06273c5	p_b5d16f65d989700f24e0	1
q_c9deeda811e70a6f39e6	p_446ae3ce0777af8ee266	1
q_c9effc8085ab36056b6c	p_40677a6068db7040e3d5	1
q_c9fa640dac8bc0711da0	p_54287e1abedfc62eface	1
q_ca53248b3bd76825cb5b	p_dbbf05ff1c8510dbf376	1
q_ca6e6f8253912c509251	p_dc8a7f903620c03ca361	1
q_ca8813435f92f9efcbfb	p_26d46552e5d48c03d2d2	1
q_cab7daa9601141fb9631	p_b244db1f91f6b4c9e149	1
q_cabf39be1fa7d111b30a	p_6fc431871016feea77ae	1
q_cac5717d0b7d18ff978c	p_9bbecc01b48036d51cef	1
q_cae65c9e5c79aedadb0b	p_4353ec9ce56a72bb320e	1
q_caf414091be7c96866dc	p_10e7f2f6ab25c588d7f8	1
q_cb5797f623d0918a00d9	p_5a219edcf98b6b686c10	1
q_cb744e8559c3ba68b3e1	p_76f5325d2473ebc0e3b1	1
q_cb8522fa414865ef32c9	p_dd22efb1c0c212aee487	1
q_cbbb51f305b855a5f265	p_1efdabb1912b7133cfea	1
q_cbc20d187bc40b35b8eb	p_6fedec081e267c29802f	1
q_cc41592902c54896c812	p_21ea04848a5ba1813076	1
q_cc4f5dc2f56a582b5c33	p_99a04106488b83c7ba01	1
q_cc644a2b4944ef4f3dab	p_2d70774d38d7396da2e0	1
q_cc814b42489813049b59	p_27576b7cf9ed8fe56827	1
q_ccaea00d8b20ef9507b5	p_62251fc8f448deb2c86e	1
q_ccbbaab0bc778ce976c9	p_3ea3e5b56a91fa679b37	1
q_ccdc28512dbc4be9cade	p_94b11cc7fd0d2082df5a	1
q_ccdf824683701bb4ca9c	p_772105b0ef68a439b190	1
q_ccfd0a29c36e87ef45e0	p_f58aaa4a20a0317feb17	1
q_ccffaa7b9f8f0d7e009e	p_d9911fa72cb1f03da0a2	1
q_cd13ad29fff527138ed6	p_704fe289759afd6dad16	1
q_cd25bd934b61cbebf07d	p_1a56d47b062754fb1432	1
q_cd25ce4ad57ec88b7b93	p_166263688a602932174c	1
q_cd342a5ed7a740838c1c	p_648fea5c0acc176424b6	1
q_cd4192207279afc03819	p_d3f15dc68b2c0888665b	1
q_cd52fe07840f960bd66c	p_d64d4cbe6880e9c30c6f	1
q_cd6c060b9b830e54820d	p_662ecf6100d5deedb9d6	1
q_cd76bade030efb8ddcd0	p_84662e3f81eb545c09a9	1
q_cdae3f98713070bef22f	p_91944d9dfe47119fb865	1
q_cdb87718d4a24dcea38d	p_0db2812bd459d09ff8b2	1
q_cdbb7f7806876b7bae4c	p_8c8ad6d3109f6806047e	1
q_cdbd623769513c7dd079	p_dc18812dd3d06320d835	1
q_cde0f32cca6e7b876b03	p_4e60555f61ae90fa70eb	1
q_cdf4394143354481de05	p_cfdc42b43aaee75da569	1
q_ce1d02224cf8d0e2c3f8	p_92b90281fadd3fb09bbc	1
q_ce1fc4193449cf6c3080	p_0c5332b2b2a5b8da3d36	1
q_ce594ae1cc675c4fdc4e	p_de4633970b8454ef3482	1
q_ce69ba7bfbb0483f3c21	p_2ae5cbd481458be427ba	1
q_ce6a16691efb6864e364	p_c433e1ab67473997cafe	1
q_ce81e23c74aa65ae9ad7	p_b685bf55162c45f1a097	1
q_ce889bebcf2693488909	p_d0a6e6f06b6abf0862fd	1
q_ce8ddc8e802360426915	p_e71e2e3b6a4ba5129706	1
q_cebd81d33d7e00c0df85	p_c847692b5ef0c6e78d1c	1
q_cecca6951aa8e136e4b8	p_a612965a2f5fc39a39d5	1
q_cf11511a65c3d9a6070d	p_fbf3989c4f19df3efd18	1
q_cf244c1d009affccaa3f	p_3ba3eb3481a8bb3bc87a	1
q_cf2a11fadc27ad2c22a9	p_3ecb0504920d8f08f314	1
q_cf84d5feb286e45551c5	p_7e9f9a0a0f6c7e43648d	1
q_cf85d2fb6b4f1387cbc8	p_a38a14c89a30630a9ce2	1
q_cfb054f4010e406f5f61	p_f44a2652b43b1b259459	1
q_d003134fd2fe9aa7dc79	p_7e4724050ee392919ad3	1
q_d00b1126ba4da2ebd1e5	p_5c5c53fa561619e6d2de	1
q_d00e8f80f81c7d3f379a	p_960150743a3d72a725e9	1
q_d024ba9c15526e20515a	p_a8f3ea1a9799619eb373	1
q_d03d5459cdc3e7ab233b	p_612e82b47b4d433e7bab	1
q_d06447ea8f64fea0d1af	p_7d911bdd4d8c194b1841	1
q_d1145fc921f3b0bfeb0d	p_c2c5b10c51535503413c	1
q_d1693ee2bc1945bf0417	p_b74a4f8ba5c9793fb66e	1
q_d1732ce2ad9439d80436	p_a4a63ab9fe39946a213d	1
q_d17f93faba3ab15c0aa6	p_c99095f0c42dd1c6564d	1
q_d1a69d7b1392e41bb6a6	p_426311711da8e1bf5b7c	1
q_d1c988c0958c9e8d26c8	p_da84189d5e73d1bf5899	1
q_d1e0b774ce5d9c739ad4	p_f759e1d696c59afeaa97	1
q_d1ef0835a9107f6c5588	p_07e95592b6ba24559e27	1
q_d1f6e1e30ab5e342f8dd	p_8c9d201f5a88d3dc1cc7	1
q_d226965b8cf0c17ca52c	p_2b6178d9f6c7e6f49c2c	1
q_d26cd293a7ee6f9518c8	p_9b162e6e83626e0891fb	1
q_d287ecc83bc54866e275	p_9ac6efe917b883113d39	1
q_d2905ffce8eeed65affc	p_97799cf2afa242753469	1
q_d2941f8b8603365daa26	p_5d1ebefe4a7a6ebd3043	1
q_d2ae0c548ca00c2382a3	p_9c2bbf72e60034a137e0	1
q_d2d1bf3c6da9ebb2ecf6	p_09b8ebf71b19ca46dbc1	1
q_d2d21b87fea3c20fe261	p_52731a7c4d0c604d0725	1
q_d2d88bd6fb22acac773d	p_3d0bd18f44b1405cf523	1
q_d308c4472120dbd7952b	p_ab2b4ff1ebb15348d9c7	1
q_d323e37cbeb087ea53bb	p_1eb875859562f0c12338	1
q_d32934838bd6da7dde3c	p_7938638387282652f334	1
q_d33c386b50760151c3c6	p_d60a9f1bdbfc49a04c67	1
q_d34b8e111737364172fa	p_4e675aefcf95a4e14e61	1
q_d39dec2df9d874d17676	p_21456529e02b88bb9d7c	1
q_d3b98e0477fe99653cfe	p_678cef8e01d0584115ab	1
q_d3caeb01377947f6791d	p_77c4a654c9806c148159	1
q_d409c6a428cc0ac7253a	p_8427967790478964c334	1
q_d40ffdbca325a3a816dc	p_664d6b2ae029d4da3aa8	1
q_d4123d801ca4598c6c7a	p_32e90788364edf31f208	1
q_d42420918f5ee4209b3e	p_e5b63b28dfc08bb937b5	1
q_d4747d99f2897651d9b7	p_9885ea979b1634aabbb3	1
q_d486a38c40799b77bbd8	p_c594d27c6edfa3daf3a9	1
q_d4a16710da012cb65771	p_5dd316c4354e064e43e5	1
q_d4d8cf8b1d67bd62c5f8	p_5f694867627b348adf75	1
q_d4e848181d92f0484026	p_5f5d05405298c95532a3	1
q_d4efdfb8bc7df96efe5a	p_2f02495ed3c3a1aa2bd4	1
q_d4f1f3cc5e2fa6e2028d	p_71cdb7942c202c7efd69	1
q_d4f51c4052f7b9c0bd62	p_f30118cdb8f339714be5	1
q_d53112406bcdd6e0ec31	p_1bdea92b6eee0e9a5236	1
q_d5324f0107f89d579978	p_0e74ce5acbc87a1f25ee	1
q_d557729a7fc7c3811e9c	p_8db74ea802707558b1c9	1
q_d5a328a892a02302e3cd	p_8f30321edbee4c7a68b7	1
q_d5a605d66239a32949b1	p_790a450197b44e8479f4	1
q_d5bda9e086aadb2858da	p_4bf9fd8c455dbf3c013f	1
q_d5fca6d7ff23e6f8e5e5	p_9c194be6fcf6fa062f5c	1
q_d603482af3bb38b53613	p_5b2cd88be1e2e014fe7b	1
q_d6084824873383333c49	p_156d61c42e94ca9d144c	1
q_d61434ea6fe5a2548563	p_a63bfbd76927d081d9b6	1
q_d61b447bbccf3c99ae2d	p_6e3a9482a05854be6270	1
q_d61f82e65a0c5ee1fe6e	p_eb0823c0ad2c2a88f77d	1
q_d6862e43e8fb7dfdd302	p_2f5631eb81a4ca5f5864	1
q_d6ce2e2b77fd692b4617	p_f51f18a304e6acd66096	1
q_d6dc4a587ff45f102177	p_9a6d4dabf73cfa029998	1
q_d715b5658cf79c16b305	p_13cdb312425ae9b56acb	1
q_d72bda01e439d7a5e04d	p_0b7db65bcb27b3dd2ac7	1
q_d72cbcbc60a37339ecc8	p_decf850038ae16a6f361	1
q_d73e4434019ba6915312	p_298f0474e3ac97acdb3a	1
q_d79c9d5141446a962aff	p_c89c9fa2f4131b0fd0ab	1
q_d7b9573fbfcde8260346	p_e8dc59b65e04d2927203	1
q_d7f2705cf18bdd244e46	p_742193ffc6dd30bd0bed	1
q_d7ff2985b4cf7a167b81	p_c894932d34647ff03340	1
q_d82596ba4cafbdd1ecd7	p_658644bc52daa5f0dfe4	1
q_d8945b998125f3badf3a	p_d646c0ea9e1706d94fc3	1
q_d8db00faca5f1cb7cd9a	p_53d4b68505281396180c	1
q_d8f06d2ce4eecf29539e	p_95eb68733948b876dd75	1
q_d9065ffd8e84c67d7ab6	p_898c8ab6e9a650db723d	1
q_d90bdb11033d6deab1cc	p_92dd3c072179ab86d754	1
q_d90ff8c9ef5cb0668ac9	p_2252ea6004470ff8f92e	1
q_d93a2e6640e08d6d67b7	p_433ccfab811bcbc2ce14	1
q_d94bcc0a29edb4de73c9	p_61aaf3900211f9bf9681	1
q_d95a7b9e9af5343e734d	p_66450077b155cd5d2a45	1
q_d971525e896431a2b807	p_88b7d6a15cfe5e74c847	1
q_d9876c1c2d4917ca3f9d	p_f59168189ad00331a723	1
q_d98ac2610f70f58efa54	p_8a60cc7bfeb14194d667	1
q_d9947b3b686b5c18dbe3	p_41a90649926ba551cb1b	1
q_d9af7bb09a308ea0a9dd	p_448fa4c17854175dd8c8	1
q_d9d33b3dfd199f192aa0	p_bd03b749aba318ecd227	1
q_d9f824a9d76066f5db9e	p_73de1c2c67be3bf0d0ee	1
q_d9fc21f174727b607d93	p_aedd5b8ea531f466ffbf	1
q_da796ff3f1376bf642e6	p_bcda65fa8996d4651aec	1
q_da7f7243cf738cc14e92	p_1bc05eda46b8b07637f6	1
q_dadd5c38b6008d96378e	p_1fb0e7dce9f669de4294	1
q_daddcae5a0b9eb15f996	p_3268c761cda776d8bd2f	1
q_dae5fcf306938cdf4531	p_c11a2d7efa6d8770eebd	1
q_daeca8cd896dfbbfdcb0	p_f056a42dfb71e74eb888	1
q_dafacea0957c0eee6657	p_09f0745866a4063de92e	1
q_db544af23a35b41f884d	p_ea17ca223f176ff88722	1
q_db5a07ebcfdbf72abf00	p_fc858d41259a86b06eda	1
q_db5d567e7142a1dc32a3	p_e93d24379de36825f35f	1
q_db71e71a2be28b930aca	p_8e69bde7ad722c333a60	1
q_db829d0f52f6822bb5d7	p_d20e3bd5092c62a331fd	1
q_dba6c650cd00756e7da0	p_ef34bdc2f0ee4a497b47	1
q_dbc02f47f3920688855e	p_bbcbe1be169eef97bf4e	1
q_dbd6682cd9cda63c3353	p_28ab3677695784806b86	1
q_dbdee0675d3a1f63399c	p_e6532c6334dd350feb69	1
q_dbe4cfe1b9231cd1c43f	p_af6072440482b6a5bb87	1
q_dbf2a3dc1f2c33bba66f	p_29912e7326bdb62cb73e	1
q_dc039f1db5b0c54f179c	p_818ae37c74d524690fab	1
q_dc6e7aa6bb3ca85f9a37	p_81a4bbf454bd60ca10d0	1
q_dca169c5ef0efd8eb4cf	p_38691d8742e31e0d3c53	1
q_dcbccf029d8040d3d3d2	p_cb1ef3e8358edaa38ac9	1
q_dcd1b8cf427e09ee086c	p_75a43c10ad61d1241c2f	1
q_dd10a24e3e73d18a29b2	p_0a6f45f2b320e50cda0e	1
q_dd2179f76c9962151e58	p_9c4b8654e3651f74ff4a	1
q_dd4cbcf939c75ffb6cfb	p_b551c269d8bfe174604f	1
q_dd4ff45b847be142fa89	p_c72a280678a9d2bacbb8	1
q_dd59518babb9eaee22df	p_526c1c8b5f6d3fc1aca8	1
q_dd5fd29d6fd9e700abf6	p_f600ca1ab60a58916f04	1
q_de068e7c0013959e5bcb	p_b2017cb384b2caaa3d96	1
q_de3e22ee601d91b94f3b	p_8a8928dd9f927e23d21d	1
q_de7961acee2bcc71a072	p_60234fba58d0c5f1ddd6	1
q_de80ab252826beec1d52	p_1b8b655fb8c488f3c839	1
q_de9d08b66796ae035c39	p_6704b34e3ac2047f18c5	1
q_deb4c409f3c83ea1cba4	p_2f77b18a1566cbdf2cba	1
q_decadcf2f32c6362d419	p_c97ec2375c15009563e9	1
q_dee039486669cdf198e1	p_205dc9201ad74501ed3b	1
q_def384acfc9c53fc609d	p_a71fbc170eb43990ddc2	1
q_def9e72f391f1e5c0d11	p_16f2f167577dea781760	1
q_df2460d06ffe963e0876	p_2b6d2f63bc0c0b6f664c	1
q_df44cf4c030274ff4a18	p_1301509d266d8fa72bbb	1
q_df5400772d17ed5c7586	p_02843aa7932d41744b8d	1
q_df6a4a5fd23dcefff148	p_3b61063783a006d11db6	1
q_dfb1fdbc18fc5019afc2	p_3095dc66fa6a2f46b5aa	1
q_dfcc188c89edf41f55b6	p_57277ce7c31bbc10eb08	1
q_dfd346697aadd4a2e090	p_bb42ecc42c759c28a028	1
q_dfe0d5a3c025bf061431	p_53d2849934ae2cf98f84	1
q_dfed50470da20572d967	p_fb3980a0156a6a84370a	1
q_dff174c2562a9ba2e1e0	p_18f7d3cc5143e2559a49	1
q_e02e960d6aa78ab92d59	p_556db2d382a38949823b	1
q_e04d11ee9514583a1505	p_9125286bffd15516850d	1
q_e07445e9628fc88454d8	p_14998838a7094bd3db67	1
q_e0985773963198b181d4	p_4e8d4cd0c34be61846f2	1
q_e0f600fc8859e85e29ee	p_106b2cd4efadc08e6d78	1
q_e109f4a12731aac7236d	p_fa474f3870c714005a8d	1
q_e19d6a6523c4c3bfe329	p_25c4e023547e21017ee0	1
q_e1bec0e7d94003b310eb	p_28b9cc2aadfd87303a48	1
q_e1d044f15fc50ca500ca	p_8838d43065166d3ea17f	1
q_e1da67c9edc31fc32b2c	p_104276f6ab2ef3de665b	1
q_e224908f3006b9c8397a	p_9045fcac0cb188e8bb55	1
q_e240cf3a8b6ea4b7341e	p_767dd1025da2014489c4	1
q_e274461a9452fa37ed99	p_438689c8c0f6b0174252	1
q_e29e10cbf84b84625004	p_41b679a375ebc7a519c3	1
q_e2ae255bccfd959f0e4f	p_acd7b73fdbab7e4ef3d2	1
q_e2f80dc637c0b33b1e65	p_8b60b09da6de9635010d	1
q_e3045cf8f5c27cbb3e2d	p_5cb855ae88ccfc477c9e	1
q_e31e47690c1f0622a91e	p_d745404598e248769855	1
q_e35ee2c3e62464311f35	p_66eff87cbe0eec36ce0b	1
q_e385a3e777747851063b	p_1fdb0096b62588b348c8	1
q_e3d8d836a59665c0c2f5	p_8084048235d0444baf9d	1
q_e3db1cf14eaeff76a808	p_d5e033033eabb310d184	1
q_e3f07d47cee86f9f9cac	p_2d908398af698bcda820	1
q_e3f6ad6b53069ce4e0b6	p_6ca43318fa0d619bc926	1
q_e3f847e0562d37101093	p_2d797a7889c981cc2ad2	1
q_e421e94babddcfbcd98e	p_186c375c56e22da07db3	1
q_e42e5de5f5032cb76b06	p_9e63d9f4807cfa910f17	1
q_e441836a286e1c060cd8	p_a6c531a40d7bd0588599	1
q_e459cf320c4273fdfe6b	p_9eca099b4e14c874cc8a	1
q_e45e12d21ab86a578f69	p_e74809d0fc26f7f47a2b	1
q_e4bde53a7d277d447e54	p_68dfc7d31f472a3fbddb	1
q_e4d1d13d8ad7a709ffb4	p_ffed7085dcbf26af6931	1
q_e4da2792f44457cdabc4	p_26749d76e09f5cacb581	1
q_e4f2f6b55d9af818a246	p_1199d5e53bd1fa8cd567	1
q_e50a62ebac9fe09e546d	p_2d8c0d0dfd85824641a4	1
q_e51968b43943b18b4744	p_3062e87c2678342e40b6	1
q_e53b7160110ca59ce3be	p_dac4ff70853f80c27d00	1
q_e54417c41afc5db92813	p_1aa214970b6525f502b4	1
q_e5472341aa342bb4973f	p_173fdbf696c8d3ca3e9e	1
q_e58c699c71dd1a681707	p_d5022f8d55fad0b1a987	1
q_e59820d9d9e5c454cafa	p_c51c6573ac262e31dddf	1
q_e5fe5bf0390d8b6f1b4c	p_5a32a63035541e066835	1
q_e5fe67ec4948dd142b95	p_40566f99c4191d7756f2	1
q_e61b63644c7841117302	p_76f673a0d9a8f38a6d56	1
q_e663f005b958378b435b	p_b6e9d880d39007992935	1
q_e66d1ebb2b6a92cf739b	p_fc091e1df9ab0c7ab690	1
q_e6a4f04f7ae2b3c78daa	p_45f5995e70c3acbbe5a7	1
q_e6a8e52fcf09d21c0ab8	p_8e02be1253b8f781d4f1	1
q_e6b49ef0a15c7e69e283	p_369ef4693d85e14dc32a	1
q_e6fc48abcc28cf1a091c	p_c4c2ad4c1d6f5493058a	1
q_e70dce499535ed046105	p_c41103a685616f550d25	1
q_e73e7af357f1c3349103	p_f7196cce19dfabf2b6f3	1
q_e760d599c89fb030fc22	p_e2132cc79ddf9c17163a	1
q_e7816249f48ef58d8993	p_80fa5145de08e19ea8b1	1
q_e788b4451a7409ba8dc0	p_79808d6ded824496fc7a	1
q_e7b50f756eec72f3ec35	p_776742d26a9cb970d436	1
q_e7d315a8d723b5f79cd6	p_120a1d41fb4292959f83	1
q_e7e6f8846e2112d233bd	p_0bc4ca44a873d0e7017b	1
q_e7ecb46fa0b21877977f	p_e22435edb127c91b70a2	1
q_e82b1e037190fd91ecb9	p_1eb34437ba9471e519e3	1
q_e844419cef9270d1028d	p_6dd0d3c6623894f5da33	1
q_e854b2e1a25e7d3c9f14	p_216cb15ac2e8e5dce95a	1
q_e8769dae427034df454c	p_7e8f2d3e06727cc2d2d9	1
q_e8aef46a5a65acd949b7	p_ee899605ed3133daeff1	1
q_e8d5ba9743eefb0228c0	p_113f2bf16acdf8be4c5b	1
q_e8dc6230d30ba9d4997e	p_a952eaed15de922305a7	1
q_e8e9562afdb42f61f65c	p_d675eea3d7fba406cb1f	1
q_e8ed55dd18030f64167a	p_31eb7aa5995f0a16caf0	1
q_e93c5bf3f9d5119a8ba3	p_016915cee4b738d43740	1
q_e9490a027628da8b5a5b	p_b592af267e00aab3b740	1
q_e96006de4749df41320b	p_a574cc56d7e587479fda	1
q_e97a7ecacdceea293428	p_66407cf3af65183b8303	1
q_e97b12a8989045fe75a5	p_a29e52c5e7d9a4b27ed8	1
q_e9a214bf08049c04670a	p_3845b687205fde356e9a	1
q_e9aa6bf5639459b1517f	p_66b9369b004a9b2476d0	1
q_e9b03972ea874d8b97b8	p_bea91821059d0170b3c2	1
q_e9d986eec63fd387c85b	p_3838bead0e36562e577c	1
q_e9dd1b7071a61e21a04d	p_e94bf9320d1bb1ac1a1d	1
q_e9f3dc31d8c07bbe0b4e	p_9475cfab6ca97131387a	1
q_ea112f9903853d71e3f8	p_dc4b560d14e11b0f5504	1
q_ea3045423f3dadd7fe4c	p_60a3ecb7cec55c0709a7	1
q_ea3ba3092bda19819547	p_a765402cdb1935c218ae	1
q_ea6d3562123b1f598a9e	p_874c83b5c1dadc533161	1
q_ea94ef0f381a4d19969c	p_f0371f0eb09477886f58	1
q_eaa109036c431db5f8df	p_c560043dac8099f97837	1
q_eac41605c61d9bfe808b	p_4dc0e9af0d3e24defad1	1
q_eac9de385aed05fdd772	p_732d9bbafd4e1a3ee6b1	1
q_eb15dac69f14dae2e933	p_6b8e151d7493c4ca4f57	1
q_eb1d2a4e9c078672e4c1	p_c1a5857123550d4371b2	1
q_eb239681c961d68707f5	p_2bca805bc2b88b441d2c	1
q_eb3228134ed29a78579e	p_5ef01563ce16681c65a6	1
q_eb806fd7f25ccb7d89a3	p_baab35b271e27853fbbb	1
q_eb878c660b8e13bfab79	p_6aa1bb00a4975257e328	1
q_eba22f94fe0326a3ca94	p_20cbccdfb53eb9e116a2	1
q_ebb420727cdd2f55e6d6	p_3cbe9a5476b3c7fa4ddd	1
q_ebfa8eafde4dd6b35f73	p_915fecd0965bce3cbca8	1
q_ec0ea18dba272ca54a0c	p_364178612e0fdcf2c842	1
q_ec31146e681b62c0d28b	p_e47bf60764f31d63bb0c	1
q_ec3e43294ccb5a000312	p_fe1fbbddf804dfd55a33	1
q_ec4cb6e637851708c785	p_7708f146375c93407b84	1
q_ec98c3b26204f664f81d	p_deda71459095c7360ae2	1
q_ec9a9b3091c9c38900cf	p_4b03171586c346dd6f21	1
q_ece99b89be4294cb4678	p_9d7a616de5421feafecb	1
q_ecea94197be40a032bbd	p_e763846c0556084d74a8	1
q_ed4bad07e6719978376d	p_623f6439fad96c612d92	1
q_ed55a316f3663268a216	p_c1fc89b00e5c7654043e	1
q_edc17b5e6272154a843d	p_570b6662a3958c39ffaa	1
q_edc5f850ddf1063f96b1	p_306f5ff5f19212d356ad	1
q_edcd73a2870ecf299525	p_19d919c29940614f74b6	1
q_ede79e301077b7228b8f	p_1a8f49f6433764b22500	1
q_edff7a495c3667fb2e2f	p_071f7b77bd383cd81ee7	1
q_ee078c6e7ff688311593	p_7026b6a3985dfd71b606	1
q_ee514c3e57d3fede0cc7	p_d0616b2ce798cd403ad2	1
q_ee5b90a8a465f060eeec	p_12f159d9f8d97d898471	1
q_ee8ba85e91fb0e1349c6	p_c431becee42046742972	1
q_ee973c0f4d62369896fe	p_3034d39ec476ea27c41a	1
q_eea93a25036a9ab718fa	p_167e3111bdc3f05c3356	1
q_eec9b030918061694996	p_43d0024e45bbc40b4d46	1
q_eef9032729586522d397	p_557bebd674b16c5c1931	1
q_ef0d6a969a03b985d289	p_48c484cd1d9ba75c75c0	1
q_ef1f91a399f3cc48a0c8	p_40947808b4a71a8d4a55	1
q_ef37f0b2d95d58665f9e	p_e4f791f398d2b0a3792c	1
q_ef97b50deeb308d4e5b7	p_2f9af64db4165826b5d1	1
q_efb308193340ca89a19e	p_10c06bb4a4006a64f058	1
q_efdde428ea2cbb919dd6	p_e12e0f01e9a221fd8327	1
q_eff0e26ced3e62ef9697	p_712fa72a84ab813d3c6c	1
q_f02cbdcd27f3a5e712f8	p_e59b4bd819be30cfd5df	1
q_f03ab455390d1fceda57	p_ff943cc181e7acd5857b	1
q_f05f03bd856b052dd871	p_0088b866ed554ce69693	1
q_f08342d0cc19d8b87267	p_6acc7a0279266f50d42a	1
q_f08f9bb9bbc8fce05609	p_6bd9f618e7aee5c17b45	1
q_f09a44a420ffd68b0a94	p_8107788af69fcb2ad9c6	1
q_f0c5c7af189e00855de9	p_dcab304fa8eeb127f892	1
q_f0f7794dcbaa61fdf9d1	p_2a78ffae87e05fb4cb1c	1
q_f13705bd3f7a28047cb1	p_a386156247b1c30a775d	1
q_f18ebe392ed555e374a4	p_7a41c849d12eb69cb695	1
q_f19c2b197f4bce3364f8	p_c671b937169e0ff951ee	1
q_f19cd29f6d9220b89fd7	p_ab756541c96ce8971499	1
q_f1a65c729601a0440e3b	p_296bcdaedbe042ba4562	1
q_f1b8c620e1b597ca035d	p_fadac184e40bb33237ea	1
q_f1b906c571292e65fd04	p_ef1e694cc8b8ea1406ce	1
q_f1d1ea94c81250cfd0b1	p_9e855b161c7fa8010e70	1
q_f1e815ea9c6d0afad3c0	p_5fa34f9ff19a1423b9fa	1
q_f206746ffa61fe9de77f	p_ad34cd0e3d8b14bc0b20	1
q_f226aa0ddb18f564aa40	p_505f2b2e837bd1eb206f	1
q_f24acc87c2e7590e3fee	p_05c368dd8bf3490f255d	1
q_f2554f800bc940e240fc	p_7d53d3c0ac1876a96157	1
q_f27efb310a22200c7e45	p_7c60adc639ded85f0edb	1
q_f28bd279f76a3aa92bf4	p_cf1013d2e19878e50f68	1
q_f2a2db474fd3573af324	p_f13ceb80775920e203a9	1
q_f2d33a682e09e2cf0582	p_0856e5a7c23b2adf3db6	1
q_f2ee04312818918dcd92	p_f46eb4f28238a5563ce4	1
